[22:33:10] [Datafixer Bootstrap/INFO]: 237 Datafixer optimizations took 396 milliseconds
[22:33:15] [Render thread/INFO]: Environment: Environment[sessionHost=https://sessionserver.mojang.com, servicesHost=https://api.minecraftservices.com, name=PROD]
[22:33:15] [Render thread/INFO]: Setting user: Player
[22:33:15] [Render thread/INFO]: Backend library: LWJGL version 3.3.3+5
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.stem.hit
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.stem.fall
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.nylium.break
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.nylium.step
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.nylium.place
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.nylium.hit
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.nylium.fall
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.nether_sprouts.break
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.nether_sprouts.step
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.nether_sprouts.place
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.nether_sprouts.hit
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.nether_sprouts.fall
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.fungus.break
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.fungus.step
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.fungus.place
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.fungus.hit
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.fungus.fall
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.weeping_vines.break
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.weeping_vines.step
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.weeping_vines.place
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.weeping_vines.hit
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.weeping_vines.fall
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.wart_block.break
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.wart_block.step
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.wart_block.place
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.wart_block.hit
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.wart_block.fall
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.netherite_block.break
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.netherite_block.step
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.netherite_block.place
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.netherite_block.hit
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.netherite_block.fall
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.netherrack.break
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.netherrack.step
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.netherrack.place
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.netherrack.hit
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.netherrack.fall
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.note_block.basedrum
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.note_block.bass
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.note_block.bell
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.note_block.chime
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.note_block.flute
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.note_block.guitar
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.note_block.harp
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.note_block.hat
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.note_block.pling
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.note_block.snare
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.note_block.xylophone
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.note_block.iron_xylophone
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.note_block.cow_bell
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.note_block.didgeridoo
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.note_block.bit
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.note_block.banjo
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.note_block.imitate.zombie
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.note_block.imitate.skeleton
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.note_block.imitate.creeper
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.note_block.imitate.ender_dragon
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.note_block.imitate.wither_skeleton
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.note_block.imitate.piglin
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.ocelot.hurt
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.ocelot.ambient
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.ocelot.death
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:item.ominous_bottle.dispose
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.painting.break
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.painting.place
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.pale_hanging_moss.idle
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.panda.pre_sneeze
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.panda.sneeze
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.panda.ambient
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.panda.death
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.panda.eat
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.panda.step
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.panda.cant_breed
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.panda.aggressive_ambient
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.panda.worried_ambient
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.panda.hurt
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.panda.bite
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.ambient
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.death
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.eat
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.fly
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.hurt
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.blaze
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.bogged
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.breeze
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.creaking
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.creeper
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.drowned
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.elder_guardian
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.ender_dragon
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.endermite
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.evoker
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.ghast
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.guardian
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.hoglin
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.husk
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.illusioner
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.magma_cube
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.phantom
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.piglin
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.piglin_brute
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.pillager
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.ravager
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.shulker
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.silverfish
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.skeleton
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.slime
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.spider
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.stray
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.vex
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.vindicator
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.warden
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.witch
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.wither
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.wither_skeleton
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.zoglin
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.zombie
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.imitate.zombie_villager
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.parrot.step
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.phantom.ambient
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.phantom.bite
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.phantom.death
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.phantom.flap
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.phantom.hurt
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.phantom.swoop
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.pig.ambient
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.pig.death
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.pig.hurt
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.pig.saddle
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.pig.step
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.piglin.admiring_item
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.piglin.ambient
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.piglin.angry
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.piglin.celebrate
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.piglin.death
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.piglin.jealous
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.piglin.hurt
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.piglin.retreat
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.piglin.step
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.piglin.converted_to_zombified
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.piglin_brute.ambient
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.piglin_brute.angry
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.piglin_brute.death
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.piglin_brute.hurt
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.piglin_brute.step
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.piglin_brute.converted_to_zombified
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.pillager.ambient
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.pillager.celebrate
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.pillager.death
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.pillager.hurt
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.piston.contract
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.piston.extend
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.player.attack.crit
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.player.attack.knockback
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.player.attack.nodamage
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.player.attack.strong
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.player.attack.sweep
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.player.attack.weak
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.player.big_fall
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.player.breath
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.player.burp
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.player.death
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.player.hurt
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.player.hurt_drown
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.player.hurt_freeze
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.player.hurt_on_fire
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.player.hurt_sweet_berry_bush
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.player.levelup
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.player.small_fall
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.player.splash
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.player.splash.high_speed
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.player.swim
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.player.teleport
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.polar_bear.ambient
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.polar_bear.ambient_baby
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.polar_bear.death
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.polar_bear.hurt
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.polar_bear.step
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.polar_bear.warning
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.polished_deepslate.break
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.polished_deepslate.fall
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.polished_deepslate.hit
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.polished_deepslate.place
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.polished_deepslate.step
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.portal.ambient
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.portal.travel
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.portal.trigger
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.powder_snow.break
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.powder_snow.fall
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.powder_snow.hit
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.powder_snow.place
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.powder_snow.step
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.puffer_fish.ambient
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.puffer_fish.blow_out
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.puffer_fish.blow_up
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.puffer_fish.death
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.puffer_fish.flop
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.puffer_fish.hurt
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.puffer_fish.sting
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.pumpkin.carve
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.rabbit.ambient
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.rabbit.attack
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.rabbit.death
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.rabbit.hurt
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.rabbit.jump
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:event.raid.horn
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.ravager.ambient
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.ravager.attack
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.ravager.celebrate
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.ravager.death
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.ravager.hurt
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.ravager.step
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.ravager.stunned
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.ravager.roar
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.nether_gold_ore.break
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.nether_gold_ore.fall
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.nether_gold_ore.hit
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.nether_gold_ore.place
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.nether_gold_ore.step
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.nether_ore.break
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.nether_ore.fall
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.nether_ore.hit
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.nether_ore.place
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.nether_ore.step
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.redstone_torch.burnout
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.respawn_anchor.ambient
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.respawn_anchor.charge
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.respawn_anchor.deplete
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.respawn_anchor.set_spawn
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.rooted_dirt.break
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.rooted_dirt.fall
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.rooted_dirt.hit
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.rooted_dirt.place
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.rooted_dirt.step
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.salmon.ambient
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.salmon.death
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.salmon.flop
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.salmon.hurt
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sand.break
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sand.fall
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sand.hit
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sand.place
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sand.step
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.scaffolding.break
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.scaffolding.fall
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.scaffolding.hit
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.scaffolding.place
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.scaffolding.step
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sculk.spread
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sculk.charge
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sculk.break
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sculk.fall
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sculk.hit
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sculk.place
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sculk.step
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sculk_catalyst.bloom
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sculk_catalyst.break
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sculk_catalyst.fall
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sculk_catalyst.hit
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sculk_catalyst.place
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sculk_catalyst.step
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sculk_sensor.clicking
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sculk_sensor.clicking_stop
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sculk_sensor.break
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sculk_sensor.fall
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sculk_sensor.hit
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sculk_sensor.place
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sculk_sensor.step
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sculk_shrieker.break
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sculk_shrieker.fall
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sculk_shrieker.hit
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sculk_shrieker.place
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sculk_shrieker.shriek
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sculk_shrieker.step
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sculk_vein.break
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sculk_vein.fall
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sculk_vein.hit
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sculk_vein.place
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.sculk_vein.step
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.sheep.ambient
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.sheep.death
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.sheep.hurt
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.sheep.shear
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.sheep.step
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:item.shield.block
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:item.shield.break
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.shroomlight.break
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.shroomlight.step
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.shroomlight.place
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.shroomlight.hit
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.shroomlight.fall
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:item.shovel.flatten
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.shulker.ambient
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.shulker_box.close
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:block.shulker_box.open
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.shulker_bullet.hit
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.shulker_bullet.hurt
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.shulker.close
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.shulker.death
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.shulker.hurt
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.shulker.hurt_closed
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.shulker.open
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.shulker.shoot
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.shulker.teleport
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.silverfish.ambient
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.silverfish.death
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.silverfish.hurt
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.silverfish.step
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.skeleton.ambient
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.skeleton.converted_to_stray
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.skeleton.death
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.skeleton_horse.ambient
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.skeleton_horse.death
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.skeleton_horse.hurt
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.skeleton_horse.swim
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.skeleton_horse.ambient_water
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.skeleton_horse.gallop_water
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.skeleton_horse.jump_water
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.skeleton_horse.step_water
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.skeleton.hurt
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.skeleton.shoot
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.skeleton.step
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.slime.attack
[22:33:18] [Render thread/WARN]: Missing sound for event: minecraft:entity.slime.death
